latitude,longitude
48.170957,11.744321
48.171058,11.744227
48.171164,11.744129
48.171269,11.744032
48.171379,11.743986
48.171494,11.743965
48.171616,11.743947
48.171733,11.743929
48.171844,11.743869
48.171951,11.743783
48.172051,11.743695
48.172156,11.743602
48.172256,11.743512
48.172362,11.743419
48.172465,11.743328
48.172573,11.743234
48.172677,11.743143
48.172778,11.743055
48.172883,11.742963
48.172986,11.742871
48.173085,11.742783
48.173185,11.742695
48.173286,11.742606
48.173388,11.742514
48.173487,11.742425
48.173578,11.742349
48.173632,11.742302
48.173651,11.742269
48.173651,11.742265
48.173632,11.742253
48.173606,11.742274
48.173564,11.742311
48.173511,11.742356
48.172135,11.753467
48.172117,11.75346
48.172078,11.753436
48.172038,11.753368
48.172017,11.753247
48.171996,11.753103
48.171971,11.752928
48.171943,11.752735
48.17191,11.752513
48.171875,11.752273
48.171839,11.752021
48.171802,11.751775
48.171761,11.751524
48.171723,11.751283
48.171681,11.751035
48.17164,11.750798
48.171599,11.750561
48.171558,11.750327
48.171515,11.750076
48.171474,11.749825
48.171434,11.749573
48.171392,11.749327
48.171348,11.749089
48.171303,11.748851
48.171259,11.748613
48.171216,11.748379
48.17117,11.748135
48.171126,11.747898
48.171078,11.747651
48.171028,11.747415
48.170979,11.747181
48.170931,11.74695
48.170894,11.746772
48.170859,11.746607
48.170824,11.746444
48.17079,11.746277
48.170756,11.746109
48.170723,11.745942
48.170689,11.745774
48.170653,11.745603
48.170623,11.745441
48.170595,11.745273
48.170575,11.745135
48.170569,11.745056
48.17057,11.744952
48.170571,11.744821
48.170565,11.744676
48.170551,11.744597
48.170513,11.744528
48.170451,11.744531
48.170387,11.744581
48.170347,11.744683
48.170331,11.744818
48.170255,11.744945
48.170151,11.745034
48.170047,11.745131
48.169954,11.745241
48.169887,11.745376
48.169812,11.745515
48.169715,11.745622
48.169608,11.745711
48.169506,11.745796
48.169401,11.745884
48.169294,11.745976
48.16919,11.746066
48.169089,11.746153
48.168983,11.746245
48.168884,11.74633
48.16878,11.746419
48.168682,11.746504
48.168584,11.746589
48.168482,11.746677
48.16838,11.746764
48.168276,11.746853
48.16817,11.746945
48.168064,11.747036
48.167964,11.747122
48.167864,11.747207
48.167762,11.747295
48.167656,11.747386
48.167556,11.747472
48.167449,11.747564
48.167348,11.74765
48.167244,11.74774
48.167142,11.747827
48.167042,11.747913
48.166937,11.748003
48.166833,11.748093
48.166735,11.748177
48.166633,11.748264
48.166548,11.748335
48.166469,11.7484
48.166406,11.748454
48.166346,11.748504
48.166286,11.748555
48.166227,11.748605
48.166172,11.748651
48.16611,11.748703
48.166047,11.748757
48.165984,11.74881
48.165929,11.748857
48.165873,11.748904
48.165816,11.748952
48.165752,11.749006
48.165697,11.749053
48.165637,11.749103
48.165581,11.749151
48.165525,11.749197
48.165466,11.749256
48.165419,11.749311
48.165361,11.749376
48.165298,11.749429
48.165235,11.749474
48.165175,11.749516
48.165114,11.749567
48.165054,11.749617
48.164998,11.749664
48.164937,11.749714
48.164873,11.74977
48.164812,11.749824
48.164755,11.749875
48.1647,11.749923
48.164645,11.749971
48.164588,11.750021
48.164527,11.750076
48.164468,11.750137
48.164415,11.750192
48.164362,11.750242
48.164301,11.750295
48.164238,11.750349
48.16418,11.750399
48.164124,11.750447
48.164067,11.750497
48.16401,11.750544
48.163956,11.75059
48.163895,11.750642
48.163832,11.750696
48.163774,11.750747
48.163717,11.750797
48.163662,11.750845
48.163601,11.750899
48.16354,11.750951
48.163483,11.750999
48.163425,11.751048
48.163362,11.7511
48.163304,11.751149
48.163245,11.751198
48.163187,11.751246
48.163127,11.751296
48.163071,11.751343
48.163006,11.751397
48.16295,11.751442
48.162885,11.751494
48.162824,11.751542
48.162788,11.751571
48.162735,11.751596
48.162689,11.751548
48.162649,11.751463
48.162611,11.751382
48.162575,11.751304
48.162533,11.751214
48.162491,11.751126
48.162454,11.751046
48.162419,11.750971
48.162377,11.75088
48.16234,11.750794
48.162321,11.750749
48.162287,11.750684
48.162229,11.750671
48.162167,11.750723
48.162094,11.750791
48.162005,11.750875
48.161903,11.750972
48.1618,11.751069
48.161699,11.751164
48.161597,11.751259
48.161493,11.751358
48.161407,11.751438
48.161353,11.75148
48.1613,11.751459
48.161263,11.75138
48.16122,11.751281
48.161165,11.751155
48.161098,11.751004
48.161021,11.750867
48.160932,11.750745
48.160838,11.750648
48.160732,11.750564
48.160617,11.750498
48.160504,11.750452
48.160385,11.750432
48.160262,11.750439
48.160146,11.750464
48.160037,11.750508
48.159938,11.750572
48.159845,11.750643
48.159757,11.750721
48.159679,11.750795
48.159599,11.75087
48.159503,11.750914
48.159409,11.750939
48.159326,11.751021
48.159277,11.751071
48.159224,11.751124
48.159189,11.75116
48.159145,11.751229
48.15915,11.751314
48.159183,11.751391
48.159227,11.751482
48.159279,11.751592
48.159332,11.751704
48.15937,11.751814
48.159346,11.75192
48.159283,11.751999
48.159199,11.752089
48.159111,11.752172
48.159005,11.752236
48.15891,11.752297
48.158827,11.752384
48.158746,11.752471
48.158667,11.752557
48.15858,11.752654
48.158493,11.752733
48.158402,11.752674
48.158325,11.752576
48.158247,11.752493
48.158158,11.7525
48.158108,11.752554
48.158072,11.752592
48.15805,11.752615
48.15802,11.752648
48.157995,11.752672
48.157965,11.752656
48.157923,11.752621
48.157905,11.752669
48.157916,11.752739
48.157888,11.752812
48.157838,11.752874
48.157799,11.752921
48.157752,11.752979
48.157708,11.753047
48.157701,11.753133
48.157718,11.753201
48.157732,11.75326
48.157741,11.753316
48.157746,11.753373
48.157737,11.753424
48.157695,11.753426
48.157654,11.753408
48.157597,11.75339
48.157534,11.753375
48.157465,11.753358
48.157396,11.753354
48.15734,11.75335
48.157284,11.753343
48.15722,11.753335
48.157159,11.753327
48.15709,11.753317
48.157035,11.753309
48.156987,11.753294
48.156933,11.753257
48.156887,11.753206
48.156846,11.753142
48.156816,11.753073
48.156794,11.752984
48.156784,11.752866
48.156773,11.752724
48.156759,11.752562
48.156741,11.752395
48.156717,11.752243
48.156689,11.752086
48.156663,11.751937
48.156636,11.751787
48.156608,11.751641
48.156574,11.751483
48.156541,11.751342
48.15651,11.751207
48.156477,11.751062
48.156441,11.750913
48.156404,11.750772
48.15637,11.75064
48.156332,11.750492
48.156298,11.750363
48.156261,11.75022
48.156227,11.75009
48.156192,11.749956
48.156152,11.749804
48.15611,11.749663
48.156065,11.749526
48.156019,11.749392
48.155974,11.749262
48.155924,11.749132
48.155875,11.749007
48.155824,11.748878
48.155769,11.748741
48.155717,11.748616
48.155668,11.748497
48.155609,11.748358
48.155552,11.74822
48.155502,11.748099
48.155452,11.747979
48.155399,11.747852
48.155346,11.747723
48.155294,11.747599
48.155237,11.747462
48.155183,11.747332
48.155131,11.747208
48.155077,11.747078
48.155027,11.746959
48.154972,11.746825
48.154916,11.746691
48.15486,11.746556
48.154807,11.746429
48.154747,11.746316
48.154665,11.74624
48.15458,11.74622
48.154483,11.746259
48.1544,11.746329
48.154309,11.746417
48.154226,11.7465
48.154146,11.746579
48.15406,11.746662
48.153969,11.746751
48.153892,11.746826
48.15381,11.746905
48.153725,11.746988
48.153642,11.747068
48.153566,11.747143
48.153486,11.74722
48.153402,11.747302
48.153319,11.747382
48.153239,11.74746
48.153152,11.747545
48.153063,11.747631
48.15298,11.747711
48.152895,11.747793
48.152803,11.747882
48.152721,11.747961
48.152641,11.748039
48.162131,11.7678
48.162117,11.767814
48.162085,11.767843
48.162043,11.767883
48.161996,11.767926
48.161951,11.767969
48.161914,11.768004
48.161874,11.768041
48.16183,11.768082
48.161792,11.768118
48.161753,11.768154
48.161714,11.76819
48.16167,11.768232
48.161629,11.76827
48.161591,11.768308
48.16155,11.768352
48.161508,11.768399
48.161463,11.768447
48.161429,11.768507
48.161405,11.768572
48.161383,11.768632
48.16136,11.768696
48.161338,11.76877
48.16132,11.768834
48.161298,11.768909
48.161286,11.76899
48.161281,11.769063
48.161277,11.769129
48.161274,11.769202
48.161288,11.769268
48.161303,11.769336
48.161322,11.769412
48.161345,11.769429
48.161344,11.76938
48.161328,11.76931
48.161312,11.769239
48.161303,11.76916
48.161308,11.769095
48.161312,11.769028
48.161317,11.768956
48.161337,11.768882
48.161357,11.768814
48.161378,11.76874
48.161403,11.768669
48.161428,11.7686
48.161451,11.768535
48.161485,11.768477
48.161524,11.768434
48.16156,11.768395
48.161603,11.768348
48.161644,11.768306
48.161688,11.768265
48.161731,11.768225
48.161774,11.768185
48.16182,11.768142
48.161859,11.768105
48.161898,11.768069
48.161943,11.768027
48.161986,11.767986
48.162033,11.767943
48.162074,11.767904
48.162117,11.767864
48.162157,11.767827
48.162195,11.767791
48.16224,11.767749
48.162279,11.767713
48.162321,11.767673
48.16236,11.767637
48.162409,11.767602
48.162459,11.767645
48.162504,11.767742
48.162563,11.767867
48.162632,11.768017
48.162712,11.768189
48.1628,11.768379
48.162894,11.768581
48.162984,11.768775
48.163077,11.768975
48.163164,11.769183
48.163237,11.769387
48.16335,11.769547
48.163453,11.769649
48.163518,11.769729
48.163537,11.769853
48.163495,11.769964
48.163469,11.77002
48.163433,11.770093
48.163377,11.770187
48.163291,11.770216
48.163191,11.770137
48.163076,11.770044
48.162946,11.769946
48.162792,11.769846
48.162618,11.769751
48.162439,11.769669
48.162252,11.769601
48.162061,11.769553
48.161872,11.769523
48.161679,11.76951
48.161494,11.769516
48.161306,11.769534
48.161122,11.769566
48.16094,11.769607
48.160759,11.769657
48.160574,11.769717
48.160392,11.769777
48.160207,11.769843
48.160023,11.76991
48.159838,11.769978
48.159657,11.770037
48.159468,11.770097
48.15928,11.770149
48.159093,11.770194
48.158902,11.77022
48.158718,11.770238
48.158531,11.770242
48.158345,11.770231
48.158159,11.770198
48.157975,11.770142
48.157791,11.770062
48.15761,11.769962
48.157438,11.769837
48.157273,11.769692
48.157116,11.769533
48.156971,11.769345
48.156839,11.769153
48.156712,11.768941
48.156597,11.76872
48.156499,11.768487
48.156412,11.768246
48.156333,11.767985
48.156258,11.767717
48.156192,11.767455
48.156127,11.767187
48.156062,11.766921
48.155998,11.766655
48.155934,11.766392
48.155869,11.766126
48.155804,11.765856
48.155741,11.765596
48.155677,11.765338
48.15561,11.765072
48.155541,11.764807
48.155472,11.764537
48.155402,11.764266
48.155332,11.763996
48.155266,11.76374
48.155198,11.763482
48.15513,11.76321
48.155068,11.762944
48.155009,11.762671
48.154953,11.762406
48.154897,11.762143
48.154844,11.76187
48.154793,11.761599
48.154741,11.761326
48.154701,11.761111
48.154671,11.760954
48.15466,11.760854
48.154705,11.76079
48.154779,11.760745
48.154868,11.760675
48.154974,11.760591
48.15509,11.760498
48.15521,11.760402
48.155327,11.760309
48.15544,11.760219
48.155555,11.760128
48.155672,11.760034
48.155793,11.759938
48.155907,11.759847
48.156024,11.759754
48.156145,11.759658
48.156262,11.759564
48.156369,11.759479
48.156448,11.759415
48.156502,11.759402
48.156541,11.759475
48.15658,11.759578
48.15663,11.759711
48.15669,11.759869
48.156756,11.760042
48.156819,11.760212
48.156882,11.760384
48.156944,11.760553
48.157008,11.760729
48.157073,11.760906
48.157139,11.761088
48.157205,11.761269
48.174784,11.761947
48.174791,11.76197
48.174817,11.761998
48.174819,11.761955
48.174796,11.761887
48.174765,11.761795
48.174727,11.761685
48.17469,11.761574
48.174651,11.761465
48.174611,11.761355
48.174571,11.761243
48.17453,11.761129
48.17449,11.761018
48.174451,11.76091
48.174413,11.760805
48.174393,11.760749
48.174366,11.760674
48.174331,11.760577
48.174293,11.760469
48.174257,11.760365
48.174231,11.760254
48.17421,11.76015
48.174247,11.760063
48.174323,11.759995
48.174391,11.759933
48.174435,11.759894
48.174446,11.759851
48.174414,11.759862
48.174374,11.759899
48.175469,11.768599
48.17549,11.768587
48.175528,11.768566
48.175584,11.768536
48.175661,11.768493
48.17575,11.768444
48.175851,11.768388
48.175937,11.768341
48.175989,11.768312
48.176007,11.76828
48.175982,11.76827
48.175939,11.768294
48.175874,11.76833
48.175795,11.768373
48.175695,11.768428
48.175588,11.768488
48.175483,11.768546
48.175381,11.768602
48.175272,11.768659
48.175168,11.768713
48.175081,11.768758
48.175002,11.768797
48.174937,11.76883
48.174878,11.768859
48.174815,11.768891
48.174757,11.76892
48.174692,11.768952
48.174635,11.768981
48.174575,11.769011
48.174513,11.769042
48.174457,11.769072
48.1744,11.769114
48.174344,11.76916
48.17429,11.769204
48.175383,11.757874
48.175399,11.75789
48.175432,11.75792
48.175471,11.757957
48.17549,11.757962
48.175495,11.757957
48.175496,11.757957
48.175496,11.757957
48.175496,11.757956
48.175493,11.757928
48.175468,11.757903
48.175425,11.757863
48.17537,11.757812
48.175304,11.757751
48.175226,11.757678
48.175135,11.757592
48.175038,11.757482
48.174935,11.757355
48.174829,11.757219
48.174736,11.757083
48.174638,11.75694
48.174551,11.756816
48.174499,11.756701
48.174467,11.756622
48.174476,11.756542
48.174531,11.75649
48.174603,11.756427
48.174674,11.756364
48.174746,11.7563
48.174818,11.756237
48.174875,11.756187
48.174938,11.756132
48.174993,11.756083
48.175054,11.756029
48.175113,11.755978
48.175169,11.755928
48.175205,11.755866
48.175232,11.755792
48.175249,11.755729
48.175267,11.755645
48.175239,11.75554
48.175184,11.755515
48.175166,11.75551
48.175162,11.755509
48.175162,11.755509
48.175162,11.755509
48.175162,11.755509
48.175162,11.755509
48.175162,11.755509
48.175162,11.755509
48.175162,11.755509
48.175162,11.755509
48.175162,11.755509
48.175154,11.755507
48.17513,11.755499
48.175087,11.755487
48.175022,11.755467
48.174952,11.755446
48.174885,11.755426
48.174832,11.75541
48.174768,11.75539
48.174705,11.75537
48.174662,11.755357
48.174611,11.755342
48.174543,11.755323
48.17446,11.755303
48.174358,11.755281
48.174243,11.755256
48.174137,11.755233
48.174031,11.75521
48.173912,11.755184
48.173795,11.755157
48.173683,11.755131
48.173582,11.755107
48.173476,11.755084
48.173355,11.755056
48.173242,11.75503
48.17313,11.755005
48.173019,11.754946
48.172908,11.754925
48.172794,11.75491
48.172688,11.754922
48.172568,11.754896
48.172453,11.754869
48.172343,11.754843
48.172232,11.754827
48.172116,11.754814
48.172005,11.754801
48.171892,11.754807
48.171776,11.754821
48.171668,11.754843
48.171559,11.754875
48.171447,11.754925
48.171341,11.754983
48.171234,11.75505
48.171133,11.755128
48.171043,11.755199
48.170941,11.755284
48.170844,11.755365
48.170749,11.755444
48.170652,11.755527
48.170573,11.755597
48.170506,11.755655
48.170433,11.755708
48.17035,11.755722
48.170298,11.75561
48.170245,11.755468
48.170185,11.755305
48.170129,11.755157
48.170075,11.75501
48.170018,11.754854
48.169973,11.754728
48.169946,11.754649
48.16993,11.754606
48.169928,11.7546
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169927,11.754597
48.169922,11.754583
48.169909,11.754548
48.169887,11.754486
48.169861,11.754411
48.169817,11.754316
48.169744,11.754236
48.169645,11.754195
48.169538,11.754204
48.169443,11.754259
48.169351,11.754318
48.169262,11.754374
48.169175,11.754429
48.16909,11.754484
48.169025,11.754525
48.168969,11.75456
48.168918,11.754593
48.168858,11.754623
48.168807,11.754646
48.168766,11.754664
48.16873,11.75468
48.168684,11.7547
48.168651,11.754715
48.168598,11.754738
48.168528,11.754768
48.16848,11.75479
48.168411,11.75482
48.168361,11.754841
48.168311,11.754862
48.168258,11.754881
48.168196,11.754904
48.16814,11.754925
48.168088,11.754944
48.168033,11.754962
48.167986,11.754975
48.167938,11.754986
48.167884,11.754991
48.167818,11.754998
48.167764,11.755002
48.167702,11.755003
48.167652,11.755005
48.16759,11.755002
48.167535,11.754997
48.16747,11.754991
48.167429,11.754987
48.167373,11.754981
48.167308,11.75497
48.167239,11.754959
48.167186,11.75495
48.167131,11.754939
48.167068,11.754924
48.167012,11.754911
48.166962,11.754899
48.166902,11.754882
48.166841,11.754862
48.166798,11.754848
48.166747,11.754832
48.1667,11.754817
48.166644,11.754798
48.166581,11.754778
48.166525,11.75476
48.166473,11.754743
48.166426,11.754728
48.166373,11.754711
48.166303,11.754688
48.166249,11.754671
48.166203,11.754656
48.166158,11.754641
48.166105,11.754624
48.166065,11.754611
48.166013,11.754595
48.165943,11.754572
48.165878,11.754552
48.165813,11.754538
48.165751,11.754527
48.165681,11.754515
48.165611,11.754503
48.165551,11.754493
48.165496,11.754483
48.165432,11.754472
48.165369,11.754462
48.165301,11.75445
48.165233,11.75444
48.165171,11.754432
48.165106,11.754423
48.165035,11.754413
48.164962,11.7544
48.164891,11.754387
48.164821,11.754371
48.164763,11.754356
48.164699,11.754337
48.164633,11.754319
48.164568,11.7543
48.164511,11.754283
48.164439,11.754263
48.164374,11.754244
48.164314,11.754227
48.164251,11.75421
48.164191,11.754193
48.16412,11.754174
48.164061,11.754158
48.163994,11.754141
48.163938,11.754127
48.163885,11.754114
48.163811,11.754096
48.163747,11.75408
48.163684,11.754061
48.163626,11.754043
48.163569,11.754027
48.163495,11.754008
48.163439,11.753994
48.163379,11.753978
48.163311,11.753961
48.163236,11.753942
48.163176,11.753928
48.163112,11.753911
48.163057,11.753897
48.16299,11.753879
48.162923,11.753861
48.162857,11.753843
48.162794,11.753826
48.16274,11.753811
48.162666,11.75379
48.162607,11.753773
48.162547,11.753754
48.16249,11.753736
48.162428,11.753717
48.162366,11.753691
48.162304,11.753666
48.162241,11.753636
48.162186,11.753599
48.162118,11.753552
48.162067,11.753518
48.162006,11.753473
48.16195,11.753425
48.161893,11.753377
48.16183,11.753322
48.161768,11.753269
48.161707,11.753226
48.161651,11.753188
48.161591,11.753151
48.161521,11.753116
48.161457,11.753094
48.161389,11.753074
48.161325,11.753066
48.161269,11.753067
48.1612,11.753079
48.161128,11.753096
48.161068,11.753127
48.161,11.75317
48.160941,11.753214
48.160891,11.753264
48.160839,11.753317
48.16078,11.753376
48.178142,11.758083
48.178124,11.758095
48.178094,11.758118
48.178052,11.758148
48.178005,11.758182
48.177966,11.758211
48.177925,11.758242
48.177883,11.758272
48.177843,11.758302
48.177797,11.758336
48.177749,11.758369
48.177706,11.758398
48.177657,11.758432
48.177612,11.758462
48.177573,11.75849
48.17753,11.758519
48.177487,11.758549
48.177444,11.758578
48.177398,11.758609
48.177358,11.758637
48.177309,11.758671
48.177268,11.758699
48.177228,11.758726
48.177186,11.758755
48.177138,11.758788
48.177092,11.758819
48.177052,11.758847
48.177008,11.758877
48.176966,11.758906
48.176917,11.758939
48.176868,11.758973
48.176826,11.759001
48.176791,11.759024
48.176755,11.75902
48.176735,11.75897
48.176721,11.758898
48.176706,11.758823
48.176693,11.758756
48.176679,11.758682
48.176664,11.758606
48.17665,11.758535
48.176637,11.758464
48.176622,11.758386
48.176608,11.758316
48.176594,11.758243
48.176581,11.758177
48.176566,11.7581
48.176545,11.758038
48.176512,11.757988
48.176465,11.757965
48.176421,11.757977
48.176385,11.758025
48.176352,11.758088
48.176319,11.758152
48.17629,11.758208
48.17626,11.758266
48.176236,11.758312
48.176209,11.758364
48.176181,11.758419
48.176153,11.758473
48.176128,11.758504
48.176096,11.758505
48.176068,11.75848
48.176027,11.758437
48.175967,11.758375
48.175892,11.7583
48.175817,11.758226
48.175749,11.758163
48.175678,11.758098
48.175604,11.758029
48.175527,11.757958
48.175456,11.757892
48.175383,11.757824
48.175313,11.757759
48.175239,11.75769
48.175165,11.757621
48.175091,11.757545
48.175021,11.75746
48.174956,11.757381
48.174887,11.757295
48.174825,11.757213
48.174766,11.757127
48.174702,11.757033
48.17464,11.756942
48.174575,11.756851
48.174518,11.756749
48.174478,11.756651
48.174461,11.756603
48.17447,11.75655
48.174495,11.756522
48.17454,11.756482
48.174583,11.756444
48.174629,11.756404
48.174669,11.756368
48.174706,11.756335
48.174753,11.756294
48.174795,11.756257
48.174839,11.756218
48.174882,11.756181
48.174928,11.75614
48.174971,11.756103
48.175018,11.756061
48.175055,11.756028
48.175098,11.75599
48.175141,11.755952
48.175186,11.755907
48.175215,11.755845
48.175237,11.755772
48.175256,11.7557
48.175267,11.755632
48.175255,11.755562
48.175211,11.755523
48.17516,11.755508
48.175115,11.755495
48.1751,11.75549
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175096,11.755489
48.175082,11.755485
48.175052,11.755476
48.175005,11.755462
48.174955,11.755447
48.174902,11.755431
48.174858,11.755417
48.174806,11.755402
48.174755,11.755386
48.174711,11.755372
48.174661,11.755357
48.174607,11.75534
48.174563,11.755328
48.174519,11.755317
48.174471,11.755306
48.174411,11.755292
48.174347,11.755278
48.174267,11.755261
48.174177,11.755241
48.174091,11.755223
48.174007,11.755205
48.173919,11.755186
48.173832,11.755166
48.173746,11.755146
48.173658,11.755125
48.173571,11.755105
48.173484,11.755086
48.1734,11.755066
48.173311,11.755046
48.173221,11.755025
48.173132,11.755006
48.173051,11.754951
48.172965,11.754936
48.172878,11.754918
48.172788,11.754911
48.1727,11.754923
48.17262,11.754907
48.17254,11.75489
48.172454,11.754869
48.172364,11.754848
48.172283,11.754833
48.172195,11.754823
48.172114,11.754814
48.172032,11.754804
48.171949,11.754803
48.171864,11.754809
48.171779,11.75482
48.171689,11.754837
48.171608,11.75486
48.171521,11.75489
48.171445,11.754926
48.171366,11.754969
48.171284,11.755019
48.171208,11.755069
48.171133,11.755128
48.171053,11.75519
48.170976,11.755255
48.170898,11.755319
48.170819,11.755385
48.170747,11.755445
48.170671,11.755509
48.170599,11.755574
48.170533,11.755633
48.170484,11.755672
48.170434,11.755707
48.170374,11.755728
48.170327,11.755688
48.170292,11.755595
48.170251,11.755484
48.17021,11.755373
48.170167,11.755258
48.170127,11.755149
48.170084,11.755033
48.170045,11.754928
48.170006,11.754819
48.169966,11.754708
48.169928,11.754601
48.169906,11.754538
48.169899,11.754519
48.169896,11.754511
48.169896,11.754509
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169895,11.754508
48.169888,11.754489
48.169872,11.754442
48.169848,11.754376
48.169808,11.754304
48.169746,11.754237
48.169661,11.754199
48.169577,11.7542
48.169494,11.754227
48.169417,11.754276
48.169336,11.754328
48.169258,11.754377
48.169177,11.754428
48.169098,11.754478
48.16902,11.754528
48.16894,11.754578
48.168892,11.754607
48.168846,11.754628
48.168794,11.754652
48.168744,11.754674
48.168702,11.754692
48.168655,11.754713
48.168608,11.754734
48.168576,11.754748
48.168533,11.754766
48.168482,11.754789
48.168433,11.75481
48.168392,11.754828
48.168341,11.75485
48.168296,11.754867
48.168247,11.754885
48.168204,11.754901
48.168151,11.754921
48.168105,11.754938
48.168059,11.754954
48.16801,11.754968
48.167967,11.754981
48.167918,11.754988
48.167864,11.754993
48.167818,11.754998
48.167769,11.755001
48.16772,11.755003
48.167674,11.755004
48.167625,11.755005
48.167577,11.755001
48.167531,11.754997
48.167484,11.754992
48.167431,11.754987
48.167379,11.754981
48.16733,11.754974
48.167277,11.754965
48.16723,11.754957
48.167179,11.754949
48.167126,11.754938
48.167078,11.754927
48.167034,11.754916
48.166981,11.754903
48.166933,11.754892
48.16688,11.754875
48.166833,11.754859
48.16678,11.754842
48.166732,11.754827
48.166682,11.754811
48.166632,11.754794
48.166579,11.754778
48.166537,11.754764
48.166484,11.754747
48.166438,11.754732
48.166391,11.754717
48.166347,11.754702
48.166302,11.754688
48.166259,11.754674
48.166212,11.754659
48.166161,11.754643
48.166108,11.754625
48.166066,11.754612
48.166019,11.754597
48.165974,11.754582
48.165927,11.754567
48.165878,11.754552
48.165833,11.754542
48.165786,11.754533
48.165736,11.754524
48.165688,11.754516
48.165634,11.754507
48.165584,11.754498
48.165534,11.75449
48.165482,11.754481
48.165435,11.754473
48.165385,11.754464
48.165337,11.754456
48.165289,11.754449
48.165235,11.75444
48.165183,11.754433
48.16513,11.754426
48.165078,11.754419
48.165028,11.754412
48.164976,11.754403
48.164922,11.754393
48.16487,11.754383
48.164822,11.754371
48.164769,11.754358
48.164726,11.754345
48.164674,11.75433
48.164621,11.754315
48.164578,11.754303
48.164534,11.75429
48.164491,11.754278
48.164442,11.754263
48.164395,11.75425
48.164342,11.754235
48.164296,11.754222
48.164242,11.754207
48.164196,11.754195
48.164149,11.754182
48.164101,11.754169
48.164052,11.754156
48.164006,11.754144
48.163953,11.754131
48.1639,11.754118
48.163851,11.754106
48.1638,11.754093
48.163753,11.754081
48.163701,11.754066
48.163658,11.754053
48.16361,11.754039
48.163558,11.754025
48.16351,11.754012
48.163465,11.754001
48.163411,11.753987
48.163359,11.753973
48.163311,11.753961
48.163266,11.75395
48.163221,11.753939
48.163168,11.753926
48.163115,11.753912
48.163064,11.753898
48.16301,11.753884
48.162966,11.753872
48.162919,11.753859
48.162865,11.753845
48.162818,11.753832
48.162772,11.75382
48.162727,11.753808
48.16268,11.753794
48.162632,11.75378
48.162581,11.753765
48.162531,11.753749
48.162485,11.753735
48.162441,11.753721
48.162394,11.753703
48.162343,11.753682
48.162295,11.753662
48.162252,11.753643
48.162208,11.753614
48.162163,11.753583
48.162113,11.753549
48.162063,11.753515
48.162023,11.753487
48.161978,11.753449
48.161934,11.753411
48.16189,11.753374
48.161849,11.753338
48.161806,11.753302
48.161766,11.753268
48.161723,11.753238
48.161684,11.75321
48.161638,11.753179
48.161597,11.753154
48.161546,11.753126
48.161504,11.75311
48.161456,11.753093
48.161405,11.753079
48.161362,11.753068
48.16131,11.753066
48.161257,11.753068
48.161207,11.753078
48.161156,11.75309
48.16111,11.753101
48.161062,11.753131
48.161017,11.753159
48.160968,11.75319
48.160922,11.753233
48.160884,11.753271
48.160848,11.753308
48.160803,11.753353
48.160762,11.753395
48.16072,11.753438
48.160678,11.753481
48.160634,11.753526
48.160596,11.753565
48.160551,11.753611
48.160508,11.753655
48.160466,11.753698
48.160429,11.753735
48.16039,11.753775
48.160352,11.753814
48.16031,11.753856
48.160265,11.753902
48.160229,11.753939
48.160188,11.753981
48.160148,11.754022
48.160104,11.754066
48.160064,11.754107
48.16002,11.754151
48.159975,11.754197
48.159939,11.754234
48.159899,11.754274
48.159861,11.754313
48.15982,11.754355
48.159783,11.754393
48.159738,11.754438
48.159699,11.754478
48.159656,11.754522
48.159614,11.754565
48.159573,11.754606
48.159528,11.754649
48.159485,11.75469
48.159437,11.754731
48.159396,11.754767
48.159349,11.754806
48.15931,11.754838
48.159263,11.754875
48.159221,11.754906
48.159182,11.754934
48.159141,11.754964
48.159096,11.754995
48.159057,11.755021
48.159021,11.755049
48.15898,11.75504
48.158951,11.754993
48.15892,11.754938
48.158887,11.754879
48.158852,11.75482
48.158818,11.754765
48.158781,11.754707
48.15875,11.754658
48.158713,11.7546
48.158675,11.754545
48.158639,11.754493
48.158605,11.754445
48.158567,11.754392
48.158536,11.754347
48.158498,11.754293
48.158463,11.754243
48.158428,11.754192
48.158395,11.754145
48.158357,11.75409
